day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
-2,87700,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
-2,87800,AMETHYSTS,9998,4,9995,27,,,10005,27,,,,,10001.5,0.0
-2,87900,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,0.0
-2,88000,AMETHYSTS,9996,2,9995,25,,,10004,2,10005,25,,,10000.0,0.0
-2,88100,AMETHYSTS,9996,2,9995,25,,,9998,1,10004,2,10005,25,9997.0,0.0
-2,88200,AMETHYSTS,10002,5,9996,2,9995,22,10004,2,10005,22,,,10003.0,0.0
-2,88300,AMETHYSTS,9998,8,9996,1,9995,24,10004,1,10005,24,,,10001.0,0.0
-2,88400,AMETHYSTS,9995,30,,,,,10002,6,10005,30,,,9998.5,0.0
-2,88500,AMETHYSTS,10002,9,9995,28,,,10005,28,,,,,10003.5,0.0
-2,88600,AMETHYSTS,9995,23,,,,,10000,5,10002,3,10005,23,9997.5,0.0
-2,88700,AMETHYSTS,9998,3,9995,25,,,10005,25,,,,,10001.5,0.0
-2,88800,AMETHYSTS,9998,9,9996,2,9995,28,10004,2,10005,28,,,10001.0,0.0
-2,88900,AMETHYSTS,9996,1,9995,24,,,10004,1,10005,24,,,10000.0,0.0
-2,89000,AMETHYSTS,9996,2,9995,20,,,10004,2,10005,20,,,10000.0,0.0
-2,89100,AMETHYSTS,9998,6,9996,1,9995,26,10004,1,10005,26,,,10001.0,0.0
-2,89200,AMETHYSTS,9996,1,9995,27,,,10002,2,10004,1,10005,27,9999.0,0.0
-2,89300,AMETHYSTS,9998,2,9996,2,9995,26,10004,2,10005,26,,,10001.0,0.0
-2,89400,AMETHYSTS,9998,8,9995,20,,,10005,20,,,,,10001.5,0.0
-2,89500,AMETHYSTS,9996,1,9995,30,,,10004,1,10005,30,,,10000.0,0.0
-2,89600,AMETHYSTS,9996,1,9995,24,,,10004,1,10005,24,,,10000.0,0.0
-2,89700,AMETHYSTS,9996,2,9995,28,,,10004,2,10005,28,,,10000.0,0.0
-2,89800,AMETHYSTS,9998,4,9995,24,,,10005,24,,,,,10001.5,0.0
-2,89900,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,0.0
-2,90000,AMETHYSTS,9998,1,9996,1,9995,28,10004,1,10005,28,,,10001.0,0.0
-2,90100,AMETHYSTS,9996,1,9995,27,,,10002,1,10004,1,10005,27,9999.0,0.0
-2,90200,AMETHYSTS,9995,23,,,,,10002,7,10005,23,,,9998.5,0.0
-2,90300,AMETHYSTS,9998,3,9996,2,9995,21,10004,2,10005,21,,,10001.0,0.0
-2,90400,AMETHYSTS,9996,2,9995,26,,,10002,4,10004,2,10005,26,9999.0,0.0
-2,90500,AMETHYSTS,9998,8,9995,26,,,10005,26,,,,,10001.5,0.0
-2,90600,AMETHYSTS,9996,1,9995,22,,,10004,1,10005,22,,,10000.0,0.0
-2,90700,AMETHYSTS,10002,1,9996,2,9995,24,10004,2,10005,24,,,10003.0,0.0
-2,90800,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0
-2,90900,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0
-2,91000,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
-2,91100,AMETHYSTS,9996,2,9995,21,,,10004,2,10005,21,,,10000.0,0.0
-2,91200,AMETHYSTS,9995,22,,,,,10002,2,10005,22,,,9998.5,0.0
-2,91300,AMETHYSTS,9995,20,,,,,10002,6,10005,20,,,9998.5,0.0
-2,91400,AMETHYSTS,9996,1,9995,20,,,10004,1,10005,20,,,10000.0,0.0
-2,91500,AMETHYSTS,9998,7,9995,23,,,10005,23,,,,,10001.5,0.0
-2,91600,AMETHYSTS,10000,2,9998,2,9995,27,10005,27,,,,,10002.5,0.0
-2,91700,AMETHYSTS,9996,2,9995,28,,,9998,1,10004,2,10005,28,9997.0,0.0
-2,91800,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,0.0
-2,91900,AMETHYSTS,10000,3,9996,2,9995,28,10002,9,10004,2,10005,28,10001.0,0.0
-2,92000,AMETHYSTS,9998,7,9995,28,,,10005,28,,,,,10001.5,0.0
-2,92100,AMETHYSTS,9995,28,,,,,9998,1,10005,28,,,9996.5,0.0
-2,92200,AMETHYSTS,9996,1,9995,22,,,10004,1,10005,22,,,10000.0,0.0
-2,92300,AMETHYSTS,9996,1,9995,25,,,9998,1,10004,1,10005,25,9997.0,0.0
-2,92400,AMETHYSTS,9996,2,9995,23,,,10004,2,10005,23,,,10000.0,0.0
-2,92500,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,0.0
-2,92600,AMETHYSTS,9996,1,9995,24,,,10004,1,10005,24,,,10000.0,0.0
-2,92700,AMETHYSTS,10002,1,9996,2,9995,27,10004,2,10005,27,,,10003.0,0.0
-2,92800,AMETHYSTS,9996,2,9995,20,,,10004,2,10005,20,,,10000.0,0.0
-2,92900,AMETHYSTS,9998,7,9996,1,9995,26,10004,1,10005,26,,,10001.0,0.0
-2,93000,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,0.0
-2,93100,AMETHYSTS,9996,1,9995,21,,,10004,1,10005,21,,,10000.0,0.0
-2,93200,AMETHYSTS,9995,21,,,,,9998,1,10005,21,,,9996.5,0.0
-2,93300,AMETHYSTS,9995,29,,,,,10002,9,10005,29,,,9998.5,0.0
-2,93400,AMETHYSTS,9996,2,9995,27,,,9998,3,10004,2,10005,27,9997.0,0.0
-2,93500,AMETHYSTS,10000,2,9996,1,9995,25,10004,1,10005,25,,,10002.0,0.0
-2,93600,AMETHYSTS,9996,2,9995,27,,,10004,2,10005,27,,,10000.0,0.0
-2,93700,AMETHYSTS,10002,1,9996,2,9995,23,10004,2,10005,23,,,10003.0,0.0
-2,93800,AMETHYSTS,9995,30,,,,,9998,1,10002,5,10005,30,9996.5,0.0
-2,93900,AMETHYSTS,9995,28,,,,,10005,28,,,,,10000.0,0.0
-2,94000,AMETHYSTS,10002,4,9998,8,9996,1,10004,1,10005,30,,,10003.0,0.0
-2,94100,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
-2,94200,AMETHYSTS,9995,22,,,,,10002,7,10005,22,,,9998.5,0.0
-2,94300,AMETHYSTS,10002,1,9996,2,9995,24,10004,2,10005,24,,,10003.0,0.0
-2,94400,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
-2,94500,AMETHYSTS,9996,2,9995,23,,,10004,2,10005,23,,,10000.0,0.0
-2,94600,AMETHYSTS,9998,2,9995,22,,,10005,22,,,,,10001.5,0.0
-2,94700,AMETHYSTS,10002,1,9996,1,9995,20,10004,1,10005,20,,,10003.0,0.0
-2,94800,AMETHYSTS,9996,1,9995,27,,,10004,1,10005,27,,,10000.0,0.0
-2,94900,AMETHYSTS,9995,27,,,,,9998,1,10005,27,,,9996.5,0.0
-2,95000,AMETHYSTS,9998,9,9996,1,9995,21,10004,1,10005,21,,,10001.0,0.0
-2,95100,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0
-2,95200,AMETHYSTS,9996,2,9995,28,,,10004,2,10005,28,,,10000.0,0.0
-2,95300,AMETHYSTS,9995,24,,,,,10002,9,10005,24,,,9998.5,0.0
-2,95400,AMETHYSTS,9995,21,,,,,10002,1,10005,21,,,9998.5,0.0
-2,95500,AMETHYSTS,9996,2,9995,25,,,10002,4,10004,2,10005,25,9999.0,0.0
-2,95600,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
-2,95700,AMETHYSTS,10002,1,9996,2,9995,21,10004,2,10005,21,,,10003.0,0.0
-2,95800,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
-2,95900,AMETHYSTS,9998,9,9996,1,9995,22,10004,1,10005,22,,,10001.0,0.0
-2,96000,AMETHYSTS,9996,1,9995,23,,,10004,1,10005,23,,,10000.0,0.0
-2,96100,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,0.0
-2,96200,AMETHYSTS,9996,2,9995,24,,,9998,5,10004,2,10005,24,9997.0,0.0
-2,96300,AMETHYSTS,9996,2,9995,25,,,10004,2,10005,25,,,10000.0,0.0
-2,96400,AMETHYSTS,9998,6,9995,30,,,10005,30,,,,,10001.5,0.0
-2,96500,AMETHYSTS,9998,1,9996,1,9995,28,10004,1,10005,28,,,10001.0,0.0
-2,96600,AMETHYSTS,9995,24,,,,,10002,3,10005,24,,,9998.5,0.0
-2,96700,AMETHYSTS,9996,2,9995,30,,,10002,9,10004,2,10005,30,9999.0,0.0
-2,96800,AMETHYSTS,10002,3,9998,2,9996,1,10004,1,10005,26,,,10003.0,0.0
-2,96900,AMETHYSTS,9996,1,9995,25,,,10004,1,10005,25,,,10000.0,0.0
-2,97000,AMETHYSTS,9996,2,9995,26,,,10004,2,10005,26,,,10000.0,0.0
-2,97100,AMETHYSTS,9995,28,,,,,10002,4,10005,28,,,9998.5,0.0
-2,97200,AMETHYSTS,9996,1,9995,22,,,10000,3,10004,1,10005,22,9998.0,0.0
-2,97300,AMETHYSTS,9998,3,9996,1,9995,24,10004,1,10005,24,,,10001.0,0.0
-2,97400,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,0.0
-2,97500,AMETHYSTS,9996,2,9995,22,,,10004,2,10005,22,,,10000.0,0.0
-2,97600,AMETHYSTS,9996,1,9995,30,,,10002,7,10004,1,10005,30,9999.0,0.0
-2,97700,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
-2,97800,AMETHYSTS,9995,27,,,,,10002,6,10005,27,,,9998.5,0.0
-2,97900,AMETHYSTS,9996,1,9995,25,,,10004,1,10005,25,,,10000.0,0.0
-2,98000,AMETHYSTS,9996,1,9995,23,,,10004,1,10005,23,,,10000.0,0.0
-2,98100,AMETHYSTS,9996,1,9995,28,,,9998,1,10002,2,10004,1,9997.0,0.0
-2,98200,AMETHYSTS,9996,1,9995,25,,,10004,1,10005,25,,,10000.0,0.0
-2,98300,AMETHYSTS,9996,2,9995,27,,,10004,2,10005,27,,,10000.0,0.0
-2,98400,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
-2,98500,AMETHYSTS,9996,2,9995,29,,,10004,2,10005,29,,,10000.0,0.0
-2,98600,AMETHYSTS,9996,1,9995,27,,,10004,1,10005,27,,,10000.0,0.0
-2,98700,AMETHYSTS,9996,2,9995,27,,,10004,2,10005,27,,,10000.0,0.0
-2,98800,AMETHYSTS,10002,1,9996,1,9995,23,10004,1,10005,23,,,10003.0,0.0
-2,98900,AMETHYSTS,9998,10,9995,26,,,10005,26,,,,,10001.5,0.0
-2,99000,AMETHYSTS,9996,1,9995,25,,,10004,1,10005,25,,,10000.0,0.0
-2,99100,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0
-2,99200,AMETHYSTS,9996,1,9995,21,,,10004,1,10005,21,,,10000.0,0.0
-2,99300,AMETHYSTS,9996,2,9995,25,,,10004,2,10005,25,,,10000.0,0.0
-2,99400,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,0.0
-2,99500,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,0.0
-2,99600,AMETHYSTS,10002,1,9995,28,,,10005,28,,,,,10003.5,0.0
-2,99700,AMETHYSTS,9996,2,9995,28,,,10004,2,10005,28,,,10000.0,0.0
-2,99800,AMETHYSTS,9996,1,9995,27,,,10004,1,10005,27,,,10000.0,0.0
-2,99900,AMETHYSTS,10002,1,9995,29,,,10005,29,,,,,10003.5,0.0
-2,100000,AMETHYSTS,9996,1,9995,23,,,10004,1,10005,23,,,10000.0,0.0
-2,100100,AMETHYSTS,10002,1,9995,29,,,10005,29,,,,,10003.5,0.0
-2,100200,AMETHYSTS,9998,5,9996,1,9995,22,10004,1,10005,22,,,10001.0,0.0
-2,100300,AMETHYSTS,9998,4,9996,1,9995,30,10004,1,10005,30,,,10001.0,0.0
-2,100400,AMETHYSTS,9996,1,9995,29,,,10004,1,10005,29,,,10000.0,0.0
-2,100500,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
-2,100600,AMETHYSTS,9996,1,9995,28,,,10004,1,10005,28,,,10000.0,0.0
-2,100700,AMETHYSTS,10002,1,9996,1,9995,30,10004,1,10005,30,,,10003.0,0.0
-2,100800,AMETHYSTS,9995,28,,,,,10005,28,,,,,10000.0,0.0
-2,100900,AMETHYSTS,9998,10,9995,27,,,10005,27,,,,,10001.5,0.0
-2,101000,AMETHYSTS,9998,6,9995,30,,,10005,30,,,,,10001.5,0.0
-2,101100,AMETHYSTS,9998,4,9996,1,9995,21,10004,1,10005,21,,,10001.0,0.0
-2,101200,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,0.0
-2,101300,AMETHYSTS,9996,1,9995,26,,,9998,2,10004,1,10005,26,9997.0,0.0
-2,101400,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
-2,101500,AMETHYSTS,10000,3,9996,2,9995,20,10004,2,10005,20,,,10002.0,0.0
-2,101600,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,0.0
-2,101700,AMETHYSTS,9998,1,9995,27,,,10005,27,,,,,10001.5,0.0
-2,101800,AMETHYSTS,9996,2,9995,24,,,10004,2,10005,24,,,10000.0,0.0
-2,101900,AMETHYSTS,9996,2,9995,21,,,10004,2,10005,21,,,10000.0,0.0
-2,102000,AMETHYSTS,10002,1,9996,1,9995,29,10004,1,10005,29,,,10003.0,0.0
-2,102100,AMETHYSTS,9998,3,9996,2,9995,22,10004,2,10005,22,,,10001.0,0.0
-2,102200,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
-2,102300,AMETHYSTS,9996,1,9995,24,,,10004,1,10005,24,,,10000.0,0.0
-2,102400,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,0.0
-2,102500,AMETHYSTS,9996,2,9995,27,,,10002,9,10004,2,10005,27,9999.0,0.0
-2,102600,AMETHYSTS,9998,9,9996,2,9995,23,10004,2,10005,23,,,10001.0,0.0
-2,102700,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
-2,102800,AMETHYSTS,9996,2,9995,26,,,10004,2,10005,26,,,10000.0,0.0
-2,102900,AMETHYSTS,9996,1,9995,27,,,10004,1,10005,27,,,10000.0,0.0
-2,103000,AMETHYSTS,9996,1,9995,30,,,10004,1,10005,30,,,10000.0,0.0
-2,103100,AMETHYSTS,9996,1,9995,26,,,10004,1,10005,26,,,10000.0,0.0
-2,103200,AMETHYSTS,9998,5,9995,27,,,10005,27,,,,,10001.5,0.0
-2,103300,AMETHYSTS,9996,1,9995,25,,,10004,1,10005,25,,,10000.0,0.0
-2,103400,AMETHYSTS,9998,9,9996,2,9995,30,10000,4,10004,2,10005,30,9999.0,0.0
-2,103500,AMETHYSTS,9996,1,9995,27,,,10004,1,10005,27,,,10000.0,0.0
-2,103600,AMETHYSTS,9996,2,9995,25,,,10004,2,10005,25,,,10000.0,0.0
-2,103700,AMETHYSTS,9996,1,9995,24,,,10004,1,10005,24,,,10000.0,0.0
-2,103800,AMETHYSTS,9998,5,9995,26,,,10005,26,,,,,10001.5,0.0
-2,103900,AMETHYSTS,9996,2,9995,22,,,10002,7,10004,2,10005,22,9999.0,0.0
-2,104000,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,0.0
-2,104100,AMETHYSTS,9996,1,9995,27,,,10004,1,10005,27,,,10000.0,0.0
-2,104200,AMETHYSTS,9996,1,9995,23,,,10004,1,10005,23,,,10000.0,0.0
-2,104300,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
-2,104400,AMETHYSTS,9996,1,9995,28,,,10004,1,10005,28,,,10000.0,0.0
-2,104500,AMETHYSTS,9996,1,9995,25,,,10004,1,10005,25,,,10000.0,0.0
-2,104600,AMETHYSTS,9996,2,9995,25,,,10002,4,10004,2,10005,25,9999.0,0.0
-2,104700,AMETHYSTS,10002,1,9996,1,9995,30,10004,1,10005,30,,,10003.0,0.0
-2,104800,AMETHYSTS,9996,2,9995,26,,,10004,2,10005,26,,,10000.0,0.0
-2,104900,AMETHYSTS,9996,2,9995,24,,,10004,2,10005,24,,,10000.0,0.0
-2,105000,AMETHYSTS,9995,21,,,,,10002,2,10005,21,,,9998.5,0.0
-2,105100,AMETHYSTS,9996,2,9995,30,,,10004,2,10005,30,,,10000.0,0.0
-2,105200,AMETHYSTS,9998,5,9996,1,9995,25,10004,1,10005,25,,,10001.0,0.0
-2,105300,AMETHYSTS,9996,2,9995,25,,,10002,9,10004,2,10005,25,9999.0,0.0
-2,105400,AMETHYSTS,10002,1,9995,24,,,10005,24,,,,,10003.5,0.0
-2,105500,AMETHYSTS,9998,1,9995,28,,,10005,28,,,,,10001.5,0.0
-2,105600,AMETHYSTS,9998,8,9995,30,,,10005,30,,,,,10001.5,0.0
-2,105700,AMETHYSTS,9998,8,9996,1,9995,28,10004,1,10005,28,,,10001.0,0.0
-2,105800,AMETHYSTS,10002,3,9996,2,9995,26,10004,2,10005,26,,,10003.0,0.0
-2,105900,AMETHYSTS,9996,1,9995,23,,,10004,1,10005,23,,,10000.0,0.0
-2,106000,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
-2,106100,AMETHYSTS,9996,2,9995,22,,,10004,2,10005,22,,,10000.0,0.0
-2,106200,AMETHYSTS,9996,2,9995,21,,,10004,2,10005,21,,,10000.0,0.0
-2,106300,AMETHYSTS,9996,2,9995,26,,,9998,2,10000,4,10004,2,9997.0,0.0
-2,106400,AMETHYSTS,9998,10,9996,1,9995,22,10000,6,10004,1,10005,22,9999.0,0.0
-2,106500,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,0.0
-2,106600,AMETHYSTS,9995,30,,,,,9998,4,10005,30,,,9996.5,0.0
-2,106700,AMETHYSTS,9996,2,9995,28,,,9998,1,10004,2,10005,28,9997.0,0.0
-2,106800,AMETHYSTS,10002,1,9998,9,9996,1,10004,1,10005,30,,,10003.0,0.0
-2,106900,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
-2,107000,AMETHYSTS,9996,1,9995,25,,,10004,1,10005,25,,,10000.0,0.0
-2,107100,AMETHYSTS,9995,22,,,,,9998,1,10005,22,,,9996.5,0.0
-2,107200,AMETHYSTS,9998,1,9996,1,9995,24,10004,1,10005,24,,,10001.0,0.0
-2,107300,AMETHYSTS,9996,2,9995,23,,,10004,2,10005,23,,,10000.0,0.0
-2,107400,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0
-2,107500,AMETHYSTS,9995,25,,,,,10002,5,10005,25,,,9998.5,0.0
-2,107600,AMETHYSTS,9998,3,9996,1,9995,30,10004,1,10005,30,,,10001.0,0.0
-2,107700,AMETHYSTS,9996,2,9995,22,,,10004,2,10005,22,,,10000.0,0.0
-2,107800,AMETHYSTS,9996,2,9995,20,,,10002,8,10004,2,10005,20,9999.0,0.0
-2,107900,AMETHYSTS,9996,1,9995,28,,,10002,4,10004,1,10005,28,9999.0,0.0
-2,108000,AMETHYSTS,9996,1,9995,26,,,9998,11,10004,1,10005,26,9997.0,0.0
-2,108100,AMETHYSTS,9995,25,,,,,9998,1,10005,25,,,9996.5,0.0
-2,108200,AMETHYSTS,9996,2,9995,29,,,10004,2,10005,29,,,10000.0,0.0
-2,108300,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
-2,108400,AMETHYSTS,9996,1,9995,25,,,10002,8,10004,1,10005,25,9999.0,0.0
-2,108500,AMETHYSTS,9996,2,9995,23,,,10004,2,10005,23,,,10000.0,0.0
-2,108600,AMETHYSTS,9996,1,9995,26,,,9998,4,10004,1,10005,26,9997.0,0.0
-2,108700,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,0.0
-2,108800,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,0.0
-2,108900,AMETHYSTS,9996,1,9995,30,,,10004,1,10005,30,,,10000.0,0.0
-2,109000,AMETHYSTS,9995,20,,,,,10002,2,10005,20,,,9998.5,0.0
-2,109100,AMETHYSTS,9996,1,9995,27,,,10004,1,10005,27,,,10000.0,0.0
-2,109200,AMETHYSTS,9998,2,9996,2,9995,25,10004,2,10005,25,,,10001.0,0.0
-2,109300,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
-2,109400,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
-2,109500,AMETHYSTS,9996,2,9995,28,,,10004,2,10005,28,,,10000.0,0.0
-2,109600,AMETHYSTS,9996,2,9995,27,,,9998,1,10004,2,10005,27,9997.0,0.0
-2,109700,AMETHYSTS,9996,1,9995,26,,,10004,1,10005,26,,,10000.0,0.0
-2,109800,AMETHYSTS,10002,1,9996,2,9995,22,10004,2,10005,22,,,10003.0,0.0
-2,109900,AMETHYSTS,10002,1,9995,27,,,10005,27,,,,,10003.5,0.0
-2,110000,AMETHYSTS,9996,1,9995,21,,,10004,1,10005,21,,,10000.0,0.0
-2,110100,AMETHYSTS,9996,1,9995,23,,,10004,1,10005,23,,,10000.0,0.0
-2,110200,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,0.0
-2,110300,AMETHYSTS,9996,2,9995,20,,,10004,2,10005,20,,,10000.0,0.0
-2,110400,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
-2,110500,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
-2,110600,AMETHYSTS,10002,8,9995,28,,,10005,28,,,,,10003.5,0.0
-2,110700,AMETHYSTS,9998,3,9996,2,9995,24,10004,2,10005,24,,,10001.0,0.0
-2,110800,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
-2,110900,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,0.0
-2,111000,AMETHYSTS,9996,2,9995,22,,,9998,1,10004,2,10005,22,9997.0,0.0
-2,111100,AMETHYSTS,9996,2,9995,25,,,9998,4,10004,2,10005,25,9997.0,0.0
-2,111200,AMETHYSTS,9996,1,9995,21,,,10004,1,10005,21,,,10000.0,0.0
-2,111300,AMETHYSTS,9996,1,9995,29,,,9998,3,10004,1,10005,29,9997.0,0.0
-2,111400,AMETHYSTS,9996,1,9995,23,,,10004,1,10005,23,,,10000.0,0.0
-2,111500,AMETHYSTS,9996,1,9995,21,,,10004,1,10005,21,,,10000.0,0.0
-2,111600,AMETHYSTS,9996,2,9995,30,,,10004,2,10005,30,,,10000.0,0.0
-2,111700,AMETHYSTS,9996,2,9995,20,,,10004,2,10005,20,,,10000.0,0.0
-2,111800,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
-2,111900,AMETHYSTS,9996,2,9995,20,,,10002,5,10004,2,10005,20,9999.0,0.0
-2,112000,AMETHYSTS,9996,2,9995,24,,,10004,2,10005,24,,,10000.0,0.0
-2,112100,AMETHYSTS,9996,2,9995,20,,,9998,5,10002,7,10004,2,9997.0,0.0
-2,112200,AMETHYSTS,9998,1,9996,2,9995,26,10004,2,10005,26,,,10001.0,0.0
-2,112300,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,0.0
-2,112400,AMETHYSTS,9998,9,9996,1,9995,28,10004,1,10005,28,,,10001.0,0.0
-2,112500,AMETHYSTS,9996,2,9995,21,,,10002,3,10004,2,10005,21,9999.0,0.0
-2,112600,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
-2,112700,AMETHYSTS,9996,1,9995,28,,,10002,7,10004,1,10005,28,9999.0,0.0
-2,112800,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
-2,112900,AMETHYSTS,9998,1,9996,2,9995,20,10004,2,10005,20,,,10001.0,0.0
-2,113000,AMETHYSTS,10002,4,9996,1,9995,26,10004,1,10005,26,,,10003.0,0.0
-2,113100,AMETHYSTS,9998,3,9996,1,9995,20,10004,1,10005,20,,,10001.0,0.0
-2,113200,AMETHYSTS,9996,2,9995,29,,,10002,10,10004,2,10005,29,9999.0,0.0
-2,113300,AMETHYSTS,9996,2,9995,20,,,10004,2,10005,20,,,10000.0,0.0
-2,113400,AMETHYSTS,9996,1,9995,20,,,10004,1,10005,20,,,10000.0,0.0
-2,113500,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
-2,113600,AMETHYSTS,9996,1,9995,24,,,10004,1,10005,24,,,10000.0,0.0
-2,113700,AMETHYSTS,9996,1,9995,20,,,10004,1,10005,20,,,10000.0,0.0
-2,113800,AMETHYSTS,10002,1,9996,2,9995,22,10004,2,10005,22,,,10003.0,0.0
-2,113900,AMETHYSTS,9996,1,9995,28,,,10004,1,10005,28,,,10000.0,0.0
-2,114000,AMETHYSTS,9996,2,9995,28,,,9998,11,10004,2,10005,28,9997.0,0.0
-2,114100,AMETHYSTS,9996,2,9995,30,,,10004,2,10005,30,,,10000.0,0.0
-2,114200,AMETHYSTS,9996,2,9995,23,,,10004,2,10005,23,,,10000.0,0.0
-2,114300,AMETHYSTS,9996,2,9995,27,,,10004,2,10005,27,,,10000.0,0.0
-2,114400,AMETHYSTS,9995,28,,,,,10002,2,10005,28,,,9998.5,0.0
-2,114500,AMETHYSTS,9996,1,9995,29,,,10004,1,10005,29,,,10000.0,0.0
-2,114600,AMETHYSTS,10002,1,9996,1,9995,25,10004,1,10005,25,,,10003.0,0.0
-2,114700,AMETHYSTS,9996,2,9995,26,,,10004,2,10005,26,,,10000.0,0.0
-2,114800,AMETHYSTS,9996,2,9995,24,,,10004,2,10005,24,,,10000.0,0.0
-2,114900,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
-2,115000,AMETHYSTS,9998,8,9996,1,9995,25,10004,1,10005,25,,,10001.0,0.0
-2,115100,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0
-2,115200,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
-2,115300,AMETHYSTS,9995,28,,,,,9998,1,10002,10,10005,28,9996.5,0.0
-2,115400,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,0.0
-2,115500,AMETHYSTS,9996,2,9995,24,,,10004,2,10005,24,,,10000.0,0.0
-2,115600,AMETHYSTS,9998,8,9996,2,9995,27,10004,2,10005,27,,,10001.0,0.0
-2,115700,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0
-2,115800,AMETHYSTS,9998,9,9996,2,9995,22,10004,2,10005,22,,,10001.0,0.0
-2,115900,AMETHYSTS,9996,2,9995,28,,,10004,2,10005,28,,,10000.0,0.0
-2,116000,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0
-2,116100,AMETHYSTS,9996,2,9995,22,,,10002,5,10004,2,10005,22,9999.0,0.0
-2,116200,AMETHYSTS,9995,27,,,,,10002,7,10005,27,,,9998.5,0.0
-2,116300,AMETHYSTS,9996,2,9995,27,,,10004,2,10005,27,,,10000.0,0.0
-2,116400,AMETHYSTS,9996,1,9995,23,,,10004,1,10005,23,,,10000.0,0.0
-2,116500,AMETHYSTS,9996,2,9995,27,,,10004,2,10005,27,,,10000.0,0.0
-2,116600,AMETHYSTS,9996,2,9995,21,,,10004,2,10005,21,,,10000.0,0.0
-2,116700,AMETHYSTS,10002,1,9996,2,9995,24,10004,2,10005,24,,,10003.0,0.0
-2,116800,AMETHYSTS,10002,3,9995,30,,,10005,30,,,,,10003.5,0.0
-2,116900,AMETHYSTS,9996,1,9995,26,,,10002,9,10004,1,10005,26,9999.0,0.0
